Refund_ID,Return_ID,Refund_Date,Refund_Amount,Refund_Status
950663,900663,2025-05-29,0.0,
950664,900664,2025-05-27,784.43,
950665,900665,2025-10-12,13882.11,pending
950666,900666,2024-03-12,3728.16,Pending
950667,900667,2025-04-14,11028.0,Pending
950668,900668,2026-01-01,2837.88,Processed
950669,900669,2025-06-02,5321.98,pending
950670,900670,2025-08-15,4654.88,
950671,900671,2024-10-21,3720.36,Failed
950672,900672,2024-09-19,21162.43,pending
950673,900673,2024-11-10,3203.13,pending
950674,900674,2025-09-21,812.5,Pending
950675,900675,2024-05-24,3399.14,
950676,900676,2024-09-25,1096.3,pending
950677,900677,2024-04-16,7732.59,pending
950678,900678,2024-07-21,1435.21,
950679,900679,2025-11-16,5558.6,processed
950680,900680,2025-02-12,804.94,Pending
950681,900681,2024-12-02,1490.27,Pending
950682,900682,2024-10-05,8282.64,Failed
950683,900683,2024-08-17,6446.85,
950684,900684,2025-02-05,0.0,pending
950685,900685,2025-03-25,53543.58,Processed
950686,900686,2025-12-25,0.0,pending
950687,900687,2025-11-28,2750.17,Failed
950688,900688,2024-12-29,3700.69,Failed
950689,900689,2024-10-02,2740.8,Pending
950690,900690,2025-09-19,2907.84,
950691,900691,2025-08-15,3935.65,processed
950692,900692,2025-11-10,5718.01,processed
950693,900693,2025-08-11,7996.07,
950694,900694,2025-10-23,1465.97,Failed
950695,900695,2024-07-02,0.0,Failed
950696,900696,2024-10-27,0.0,processed
950697,900697,2025-07-23,0.0,processed
950698,900698,2024-10-31,8420.76,pending
950699,900699,2025-11-14,1143.63,Failed
950700,900700,2024-11-10,5435.49,Pending
950701,900701,2024-09-10,7737.32,pending
950702,900702,2025-09-14,412.31,Processed
950703,900703,2024-07-08,17644.61,processed
950704,900704,2024-08-23,1490.97,processed
950705,900705,2025-08-10,3950.75,processed
950706,900706,2025-02-08,5675.18,Pending
950707,900707,2024-10-03,2927.25,Pending
950708,900708,2025-01-20,486.32,processed
950709,900709,2025-05-16,1396.39,Failed
950710,900710,2024-08-28,10771.76,Failed
950711,900711,2025-02-17,2064.24,
950712,900712,2025-09-17,1908.27,Processed
950713,900713,2024-02-06,4156.91,Pending
950714,900714,2025-09-11,25403.36,pending
950715,900715,2024-04-30,7875.22,pending
950716,900716,2025-11-08,7010.89,processed
950717,900717,2024-03-22,9758.42,processed
950718,900718,2024-02-08,12297.92,Pending
950719,900719,2024-06-30,11609.64,Processed
950720,900720,2024-04-20,1452.59,Processed
950721,900721,2025-06-01,4350.02,Failed
950722,900722,2025-12-10,20387.51,pending
950723,900723,2025-09-14,18741.48,Failed
950724,900724,2024-11-28,33669.03,Processed
950725,900725,2025-08-08,9906.46,Failed
950726,900726,2024-08-09,845.7,processed
950727,900727,2024-09-23,2376673.8,Pending
950728,900728,2025-06-22,2877.58,Processed
950729,900729,2024-08-11,1509.07,processed
950730,900730,2025-04-29,933.4,Processed
950731,900731,2025-05-07,1321.86,processed
950732,900732,2024-11-11,1851.38,Processed
950733,900733,2025-02-15,517.39,Pending
950734,900734,2024-04-24,14445.79,Processed
950735,900735,2024-08-20,8334.93,Processed
950736,900736,2024-06-05,6331.74,pending
950737,900737,2025-03-13,1520.95,processed
950738,900738,2025-09-07,993.05,processed
950739,900739,2024-05-29,1146.02,processed
950740,900740,2024-05-22,2839.72,
950741,900741,2024-12-02,8412.36,processed
950742,900742,2025-09-02,3858.44,
950743,900743,2024-04-04,34606.64,
950744,900744,2024-09-06,26214.12,Pending
950745,900745,2024-04-10,2331.57,Pending
950746,900746,2025-11-27,3232.67,pending
950747,900747,2024-08-15,2273.36,Failed
950748,900748,2025-03-14,879.32,processed
950749,900749,2025-06-13,956.38,Pending
950750,900750,2025-07-11,59531.15,
950751,900751,2024-05-02,5809.62,processed
950752,900752,2025-03-03,4591.3,processed
950753,900753,2025-01-02,8911.72,Pending
950754,900754,2024-02-18,8602.12,Pending
950755,900755,2025-01-25,22354.56,Failed
950756,900756,2025-02-23,3488.2,Processed
950757,900757,2024-01-19,328.45,pending
950758,900758,2024-01-31,8931.27,Failed
950759,900759,2025-07-09,0.0,Pending
950760,900760,2024-04-27,3761.05,Pending
950761,900761,2025-05-02,5819.03,Pending
950762,900762,2025-07-11,887.56,Pending
950763,900763,2025-01-23,6727.69,pending
950764,900764,2025-06-06,10469.08,Failed
950765,900765,2024-08-19,7795.66,Failed
950766,900766,2024-10-23,721.04,Processed
950767,900767,2024-11-02,6063.01,Failed
950768,900768,2025-09-11,48200.46,processed
950769,900769,2025-09-12,354.22,Processed
950770,900770,2024-02-13,865.17,pending
950771,900771,2024-04-26,1626.71,Pending
950772,900772,2025-01-17,2831.47,Pending
950773,900773,2025-02-10,0.0,Processed
950774,900774,2024-04-23,2085.96,Processed
950775,900775,2025-10-20,1134.88,
950776,900776,2024-09-13,11009.8,Failed
950777,900777,2025-05-06,1816.01,Failed
950778,900778,2025-11-14,3220.36,
950779,900779,2024-05-30,2635.4,processed
950780,900780,2025-12-23,1727.25,
950781,900781,2025-05-12,4705.08,Processed
950782,900782,2025-03-08,14076.49,Processed
950783,900783,2024-01-16,2950.79,Processed
950784,900784,2026-01-04,1075.61,pending
950785,900785,2025-12-25,19681.57,
950786,900786,2024-01-31,3620.13,pending
950787,900787,2024-07-31,3662.17,processed
950788,900788,2024-11-01,311.13,
950789,900789,2024-01-15,3266.4,Pending
950790,900790,2025-08-22,1581.13,Processed
950791,900791,2024-04-30,6505.04,Processed
950792,900792,2024-11-01,34976.9,processed
950793,900793,2025-09-24,921.75,
950794,900794,2024-07-05,6326.59,
950795,900795,2025-04-07,24078.98,processed
950796,900796,2024-08-12,2614.37,Processed
950797,900797,2024-01-20,4577.4,pending
950798,900798,2025-09-06,0.0,pending
950799,900799,2025-06-24,1471.37,Processed
950800,900800,2024-07-21,19175.15,Pending
950801,900801,2024-02-28,6377.66,pending
950802,900802,2025-08-15,4275.46,Processed
950803,900803,2025-11-19,3237.84,pending
950804,900804,2025-03-07,4466.1,pending
950805,900805,2025-04-05,4099.37,Processed
950806,900806,2024-07-02,5982.89,pending
950807,900807,2025-06-02,1124.69,pending
950808,900808,2024-12-03,2296.04,Processed
950809,900809,2025-06-27,2059.83,Pending
950810,900810,2025-02-08,3382.45,Processed
950811,900811,2025-01-11,3202.88,Pending
950812,900812,2024-04-10,13537.42,Failed
950813,900813,2024-08-23,13100.17,Processed
950814,900814,2025-07-24,5811.38,Pending
950815,900815,2025-01-29,9644.48,pending
950816,900816,2025-08-19,1446.69,pending
950817,900817,2025-10-08,1909.37,Failed
950818,900818,2024-02-02,2096.47,pending
950819,900819,2024-05-18,1239.56,Failed
950820,900820,2024-08-29,1042.7,pending
950821,900821,2025-12-02,8508.67,Processed
950822,900822,2025-10-01,2159.5,
950823,900823,2024-05-02,13414.85,pending
950824,900824,2024-10-08,551.07,Pending
950825,900825,2024-04-27,304.9,pending
950826,900826,2025-07-05,7091.62,processed
950827,900827,2025-11-19,3120.05,Pending
950828,900828,2024-11-15,4172.13,Processed
950829,900829,2024-10-15,25274.09,Pending
950830,900830,2025-07-28,0.0,Processed
950831,900831,2025-04-09,20866.42,
950832,900832,2025-07-04,12379.84,pending
950833,900833,2025-03-17,2090.19,processed
950834,900834,2025-08-08,537.92,Pending
950835,900835,2025-12-27,341.21,Failed
950836,900836,2026-01-07,480.42,processed
950837,900837,2025-09-27,2377.75,
950838,900838,2024-01-31,5668.14,Failed
950839,900839,2025-07-17,3370.04,Processed
950840,900840,2024-06-02,7547.06,Pending
950841,900841,2025-04-18,716.42,Pending
950842,900842,2024-11-17,660.66,Failed
950843,900843,2024-04-09,1795.52,Processed
950844,900844,2025-12-14,1251.2,Processed
950845,900845,2025-10-14,991.29,Pending
950846,900846,2025-10-03,6790.7,Failed
950847,900847,2025-01-16,2689.62,processed
950848,900848,2024-02-14,3529.87,Processed
950849,900849,2025-06-16,29998.08,
950850,900850,2024-09-01,5189.78,processed
950851,900851,2024-07-25,0.0,pending
950852,900852,2025-02-06,3396.11,
950853,900853,2025-02-15,14912.86,Processed
950854,900854,2025-05-08,2624.45,processed
950855,900855,2025-09-17,7801.35,Failed
950856,900856,2025-09-06,8947.03,Pending
950857,900857,2025-03-14,3053.05,processed
950858,900858,2024-10-25,22226.99,pending
950859,900859,2024-09-13,9297.81,
950860,900860,2025-03-28,4369.53,
950861,900861,2025-03-01,988.73,
950862,900862,2024-02-11,459.29,pending
950863,900863,2024-07-15,1424.69,processed
950864,900864,2025-05-23,2619.89,
950865,900865,2025-08-23,9178.07,Processed
950866,900866,2024-12-14,382.95,Processed
950867,900867,2026-01-08,25696.11,Processed
950868,900868,2025-12-27,1181.59,Pending
950869,900869,2024-04-02,739403.82,
950870,900870,2025-10-29,2106.82,processed
950871,900871,2024-12-19,1735.83,Processed
950872,900872,2025-06-11,1028.38,Processed
950873,900873,2025-04-28,4141.94,Processed
950874,900874,2024-06-19,493.01,
950875,900875,2024-12-15,695.24,pending
950876,900876,2025-01-09,1818.97,processed
950877,900877,2024-06-13,1217.91,pending
950878,900878,2024-02-01,5630.1,Pending
950879,900879,2024-08-14,2492.0,Failed
950880,900880,2024-07-15,1959.01,
950881,900881,2025-08-03,6341.26,pending
950882,900882,2025-06-30,4297.53,Failed
950883,900883,2025-06-09,18348.07,Processed
950884,900884,2024-02-15,7552.72,Processed
950885,900885,2025-01-02,2415.51,Pending
950886,900886,2024-03-01,2699.84,Pending
950887,900887,2025-05-05,1177.65,
950888,900888,2024-07-29,1413.73,Processed
950889,900889,2024-09-03,15220.36,pending
950890,900890,2025-11-27,3234.41,
950891,900891,2024-12-12,0.0,Processed
950892,900892,2025-09-10,382.69,Failed
950893,900893,2025-08-24,1945.98,
950894,900894,2024-08-10,1643.04,Failed
950895,900895,2024-02-18,3652.47,Processed
950896,900896,2024-06-09,0.0,pending
950897,900897,2024-10-18,964.28,pending
950898,900898,2025-02-14,6437.85,Pending
950899,900899,2024-11-08,3669.8,processed
950900,900900,2025-12-14,954.46,Processed
950901,900901,2025-07-12,22751.67,Pending
950902,900902,2025-11-16,1841.23,processed
950903,900903,2024-10-04,5375.2,Failed
950904,900904,2025-08-17,12714.55,
950905,900905,2025-07-15,2548.22,Pending
950906,900906,2024-02-16,1027.91,Processed
950907,900907,2024-03-20,6625.91,Pending
950908,900908,2024-11-18,0.0,Pending
950909,900909,2025-08-14,10867.99,processed
950910,900910,2025-10-31,17830.08,Failed
950911,900911,2025-09-08,813.82,Pending
950912,900912,2024-06-03,12168.34,
950913,900913,2024-12-14,2321.54,processed
950914,900914,2024-12-16,2449.21,Pending
950915,900915,2025-06-18,4755.6,Failed
950916,900916,2025-04-13,1796.88,pending
950917,900917,2024-04-12,780.91,
950918,900918,2024-12-17,8332.93,Pending
950919,900919,2024-10-31,6668.83,processed
950920,900920,2025-08-27,17112.84,
950921,900921,2024-05-16,1256.9,
950922,900922,2025-05-20,1910.43,
950923,900923,2025-01-28,646.28,Failed
950924,900924,2024-07-27,3168.26,processed
950925,900925,2024-02-28,115.7,
950926,900926,2026-01-19,4697.63,Processed
950927,900927,2025-08-18,943.32,processed
950928,900928,2024-11-15,3490.77,
950929,900929,2024-02-07,4996.24,Pending
950930,900930,2024-02-26,14577.77,Failed
950931,900931,2025-05-01,3315.2,pending
950932,900932,2025-12-14,6419.01,Processed
950933,900933,2024-08-20,3924.18,
950934,900934,2024-10-06,1377.54,Failed
950935,900935,2025-11-21,2153.88,Pending
950936,900936,2026-01-09,3530.52,Processed
950937,900937,2025-09-06,1120.22,Pending
950938,900938,2024-02-26,5019.07,Failed
950939,900939,2024-11-13,1695.14,pending
950940,900940,2024-05-03,1686.49,processed
950941,900941,2024-08-05,7969.35,Processed
950942,900942,2024-12-05,3581.68,Pending
950943,900943,2024-03-07,1305.81,Failed
950944,900944,2024-10-10,1704.37,pending
950945,900945,2024-07-11,3796.75,Processed
950946,900946,2025-09-15,1735.87,Pending
950947,900947,2024-08-02,2917.78,
950948,900948,2025-02-20,1827.14,processed
950949,900949,2024-08-18,6831.28,pending
950950,900950,2024-07-30,3635.98,Pending
950951,900951,2025-08-25,5922.73,Processed
950952,900952,2024-06-26,1278039.21,Processed
950953,900953,2024-01-12,1939.33,processed
950954,900954,2025-12-21,4450.29,pending
950955,900955,2024-10-03,1002.7,Pending
950956,900956,2024-02-27,12219.66,Processed
950957,900957,2024-11-04,6124.35,
950958,900958,2025-04-23,5393.63,pending
950959,900959,2025-02-22,4331.58,Failed
950960,900960,2024-05-01,4615.85,pending
950961,900961,2024-07-16,3110.85,processed
950962,900962,2024-05-18,3979.23,pending
950963,900963,2025-03-12,1712.03,processed
950964,900964,2025-11-27,16151.2,Processed
950965,900965,2025-04-27,8174.74,processed
950966,900966,2025-09-03,4552.45,
950967,900967,2024-04-28,2150.21,pending
950968,900968,2024-04-07,4766.48,pending
950969,900969,2025-06-15,5140.04,
950970,900970,2024-09-11,0.0,Processed
950971,900971,2024-03-21,28391.1,Failed
950972,900972,2025-08-29,10237.42,Processed
950973,900973,2024-07-05,714.29,processed
950974,900974,2025-01-26,1634.1,processed
950975,900975,2025-02-20,5545.05,Failed
950976,900976,2025-01-22,1296.7,Processed
950977,900977,2024-02-25,2791.09,processed
950978,900978,2024-11-11,2129.84,Processed
950979,900979,2025-11-07,9653.32,Processed
950980,900980,2025-06-30,2621.26,Failed
950981,900981,2024-11-02,3852.52,processed
950982,900982,2024-11-03,3637.98,Failed
950983,900983,2024-08-04,11162.04,Processed
950984,900984,2024-04-01,5196.8,pending
950985,900985,2025-09-25,16647.57,pending
950986,900986,2024-08-26,2854.45,processed
950987,900987,2025-10-04,3979.91,processed
950988,900988,2024-04-11,0.0,Failed
950989,900989,2025-04-22,1406.83,
950990,900990,2024-06-01,683.27,Pending
950991,900991,2025-12-13,0.0,Pending
950992,900992,2025-01-25,803.91,Failed
950993,900993,2025-02-07,5513.19,
950994,900994,2024-11-16,1238.88,processed
950995,900995,2024-03-07,1779.52,Processed
950996,900996,2025-10-01,3248.05,pending
950997,900997,2025-02-01,3174.63,Processed
950998,900998,2024-11-16,1813.58,processed
950999,900999,2024-06-25,239.93,Failed
951000,901000,2025-08-04,17704.28,processed
951001,901001,2025-10-06,16332.87,
951002,901002,2024-08-17,848.91,Pending
951003,901003,2025-02-02,3655.64,processed
951004,901004,2025-09-08,4095.13,pending
951005,901005,2025-11-29,5573.7,pending
951006,901006,2024-12-24,1348.62,
951007,901007,2024-12-08,-100.0,
951008,901008,2025-03-30,0.0,
951009,901009,2026-01-15,4043.98,
951010,901010,2025-04-09,3215.75,Pending
951011,901011,2025-07-02,701.84,
951012,901012,2026-01-24,1316.01,processed
951013,901013,2024-06-30,1958.92,Pending
951014,901014,2025-12-29,1887.7,processed
951015,901015,2024-02-04,2205.34,
951016,901016,2025-12-20,11066.96,processed
951017,901017,2025-05-24,2721.23,pending
951018,901018,2024-06-14,14325.43,processed
951019,901019,2024-06-01,2436.77,Processed
951020,901020,2024-03-27,2099.78,Failed
951021,901021,2024-06-30,1638.59,
951022,901022,2024-06-01,3750.08,Failed
951023,901023,2025-07-31,290.58,processed
951024,901024,2025-09-24,18350.64,Processed
951025,901025,2025-10-23,17094.72,Processed
951026,901026,2024-11-19,1375.07,processed
951027,901027,2025-11-26,12885.97,Pending
951028,901028,2024-06-21,1931.81,Processed
951029,901029,2024-03-13,944.51,
951030,901030,2025-07-18,1552.39,Pending
951031,901031,2026-01-27,5604.2,Failed
951032,901032,2025-12-04,370.05,
951033,901033,2026-01-14,4060.05,Failed
951034,901034,2024-07-27,4298.42,pending
951035,901035,2024-04-10,9368.09,
951036,901036,2024-07-18,2176.27,pending
951037,901037,2025-11-12,3705.85,Failed
951038,901038,2025-12-31,1420.44,
951039,901039,2025-06-19,4629.42,pending
951040,901040,2025-08-26,3697.06,Processed
951041,901041,2024-05-06,6669.26,Failed
951042,901042,2024-04-02,21205.21,Pending
951043,901043,2025-10-10,12782.43,Failed
951044,901044,2024-06-25,0.0,pending
951045,901045,2025-04-09,7339.96,Pending
951046,901046,2025-03-12,13767.36,Processed
951047,901047,2024-09-06,466.63,processed
951048,901048,2025-04-12,3310.28,pending
951049,901049,2024-03-11,21736.41,Failed
951050,901050,2024-02-15,322.84,Processed
951051,901051,2025-04-10,1754.42,Pending
951052,901052,2025-08-22,3342.17,Pending
951053,901053,2024-07-16,257.13,Pending
951054,901054,2025-05-09,18732.13,Failed
951055,901055,2025-10-11,20109.17,Processed
951056,901056,2024-06-11,2209.17,processed
951057,901057,2025-06-05,5236.46,pending
951058,901058,2025-11-02,3414.6,
951059,901059,2025-10-30,3616.55,
951060,901060,2025-11-23,19467.36,
951061,901061,2025-10-04,7222.61,
951062,901062,2025-02-13,3465.52,pending
951063,901063,2025-10-07,4777.92,
951064,901064,2025-11-03,3609.48,pending
951065,901065,2025-04-06,1655.39,Failed
951066,901066,2025-02-14,19980.92,
951067,901067,2024-04-19,4589.72,processed
951068,901068,2024-12-04,538.21,
951069,901069,2025-12-09,1618.29,pending
951070,901070,2024-12-10,2584.73,Pending
951071,901071,2025-10-06,23685.39,processed
951072,901072,2025-12-14,24396.71,
951073,901073,2025-03-18,0.0,Pending
951074,901074,2025-09-18,5867.23,Processed
951075,901075,2025-05-22,4296.98,processed
951076,901076,2025-03-10,3554.66,Failed
951077,901077,2024-08-03,1554.94,Pending
951078,901078,2024-03-18,844.48,Failed
951079,901079,2025-02-07,6967.48,Pending
951080,901080,2025-07-05,500000.0,processed
951081,901081,2025-02-14,36597.85,Failed
951082,901082,2024-08-13,49446.09,pending
951083,901083,2025-03-19,681.62,
951084,901084,2025-07-26,1500.64,processed
951085,901085,2025-01-07,27004.69,Pending
951086,901086,2025-08-24,36084.47,Pending
951087,901087,2024-12-12,0.0,Processed
951088,901088,2025-07-07,5223.8,processed
951089,901089,2026-01-08,494.59,Pending
951090,901090,2024-05-04,679.47,Failed
951091,901091,2024-10-10,914.55,
951092,901092,2025-06-14,1652.98,Failed
951093,901093,2024-02-13,7559.01,
951094,901094,2024-10-27,12444.92,Failed
951095,901095,2024-05-17,2518.05,
951096,901096,2025-04-01,6803.49,
951097,901097,2025-05-21,297.21,Failed
951098,901098,2025-06-10,4426.68,processed
951099,901099,2024-05-12,725.45,pending
951100,901100,2025-01-19,2291.83,Processed
951101,901101,2024-05-08,5946.92,Pending
951102,901102,2024-10-02,6475.54,Processed
951103,901103,2025-08-02,6716.15,Pending
951104,901104,2025-05-05,4357.91,processed
951105,901105,2025-05-05,8755.18,Processed
951106,901106,2026-01-05,6078.56,Failed
951107,901107,2025-01-24,9939.33,
951108,901108,2025-03-14,18061.9,Failed
951109,901109,2025-07-30,1915.67,
951110,901110,2025-06-29,1077.42,Pending
951111,901111,2025-04-19,47387.23,Pending
951112,901112,2025-09-07,5041.25,pending
951113,901113,2024-02-17,3652.16,Failed
951114,901114,2025-07-15,4943.19,Processed
951115,901115,2024-02-04,15263.93,Pending
951116,901116,2024-05-30,13924.14,pending
951117,901117,2025-11-26,19729.38,Pending
951118,901118,2025-01-11,1800.58,pending
951119,901119,2025-04-21,1126.31,
951120,901120,2024-07-22,2774.24,Processed
