Customer_ID,Customer_Name,Gender,City,Customer_Type,Signup_Date
100518,Customer_100518,Other,,New,2023-08-31
100519,Customer_100519,M,Hyderabad,New,2023-11-01
100520,Customer_100520,M, Delhi,new,2022-09-24
100521,Customer_100521,Male,mumbai,new,2021-04-29
100522,Customer_100522,male,Pune ,Returning,2021-08-13
100523,Customer_100523,M,Delhi,New,2021-09-26
100524,Customer_100524,Other,Chennai,returning,2023-01-17
100525,Customer_100525,female,Pune ,returning,2023-03-29
100526,Customer_100526,F,Mumbai,returning,2024-09-25
100527,Customer_100527,female,Hyderabad,,2025-12-24
100528,Customer_100528,female,,new,2023-11-21
100529,Customer_100529,F,Mumbai,,2024-03-13
100530,Customer_100530,Other,Mumbai,,2025-10-23
100531,Customer_100531,Male,Hyderabad,Returning,2025-05-03
100532,Customer_100532,F, Delhi,New,2024-01-21
100533,Customer_100533,Other,Hyderabad,VIP,2021-01-06
100534,Customer_100534,female,Pune ,new,2025-11-25
100535,Customer_100535,male,Ahmedabad,New,2023-09-19
100536,Customer_100536,F,Delhi,new,2023-03-19
100537,Customer_100537,Female,Hyderabad,returning,2024-04-22
100538,Customer_100538,M,Pune,,2022-04-13
100539,Customer_100539,,Ahmedabad,VIP,2021-05-26
100540,Customer_100540,,Delhi,returning,2022-12-19
100541,Customer_100541,Male,Pune,VIP,2024-12-31
100542,Customer_100542,Other,Pune,,2024-10-26
100543,Customer_100543,Female,Chennai,New,2023-02-20
100544,Customer_100544,Other,Ahmedabad,Returning,2024-07-05
100545,Customer_100545,Female,Kolkata,new,2025-04-22
100546,Customer_100546,F,Delhi,returning,2025-04-22
100547,Customer_100547,Other, Delhi,new,2023-04-20
100548,Customer_100548,Male,Pune,,2024-01-05
100549,Customer_100549,Male,Ahmedabad,Returning,2024-11-23
100550,Customer_100550,M,Bangalore,returning,2025-09-12
100551,Customer_100551,Male, Delhi,VIP,2023-11-21
100552,Customer_100552,Other,Kolkata,returning,2021-08-23
100553,Customer_100553,M,Bangalore,returning,2021-08-21
100554,Customer_100554,male,Hyderabad,,2022-01-21
100555,Customer_100555,Male,Kolkata,,2024-05-24
100556,Customer_100556,Female, Delhi,VIP,2021-04-02
100557,Customer_100557,M,Bangalore,returning,2024-02-09
100558,Customer_100558,male,Mumbai,,2025-03-22
100559,Customer_100559,female,Kolkata,new,2023-09-07
100560,Customer_100560,Male,,,2024-10-24
100561,Customer_100561,male,Hyderabad,,2022-12-07
100562,Customer_100562,,Kolkata,,2022-10-03
100563,Customer_100563,male,Ahmedabad,,2022-09-08
100564,Customer_100564,male,,,2025-06-26
100565,Customer_100565,,Bangalore,new,2025-05-17
100566,Customer_100566,female,Delhi,,2022-09-07
100567,Customer_100567,F,,VIP,2025-04-11
100568,Customer_100568,Other,Pune,new,2021-10-09
100569,Customer_100569,M,Mumbai,VIP,2022-11-25
100570,Customer_100570,female,mumbai,New,2024-08-05
100571,Customer_100571,male, Delhi,VIP,2023-07-24
100572,Customer_100572,male,Hyderabad,returning,2022-09-28
100573,Customer_100573,Female,Ahmedabad,Returning,2025-09-12
100574,Customer_100574,female,,new,2024-05-05
100575,Customer_100575,male,Chennai,returning,2021-06-16
100576,Customer_100576,M,Bangalore,,2024-08-14
100577,Customer_100577,,Pune,new,2025-08-02
100578,Customer_100578,,Pune,New,2025-08-30
100579,Customer_100579,Female,Mumbai,new,2021-08-26
100580,Customer_100580,male,Pune ,new,2021-07-20
100581,Customer_100581,M,Ahmedabad,VIP,2022-01-30
100582,Customer_100582,M,Chennai,New,2021-07-25
100583,Customer_100583,female,Pune ,,2025-06-21
100584,Customer_100584,F,Bangalore,Returning,2021-02-28
100585,Customer_100585,male,Mumbai,returning,2024-02-19
100586,Customer_100586,,Chennai,New,2024-10-04
100587,Customer_100587,Male,Bangalore,,2023-11-04
100588,Customer_100588,F,Ahmedabad,,2024-03-13
100589,Customer_100589,female,,VIP,2024-06-30
100590,Customer_100590,male,Kolkata,,2024-08-17
100591,Customer_100591,F,Mumbai,New,2024-02-17
100592,Customer_100592,female,mumbai,,2021-11-26
100593,Customer_100593,F, Delhi,,2024-03-11
100594,Customer_100594,,Hyderabad,,2021-05-05
100595,Customer_100595,Female,Pune,Returning,2024-01-24
100596,Customer_100596,Male,Hyderabad,new,2024-12-12
100597,Customer_100597,Female,mumbai,VIP,2022-11-19
100598,Customer_100598,M,,returning,2021-10-18
100599,Customer_100599,female,Mumbai,Returning,2024-08-07
100600,Customer_100600,Female,Pune,returning,2024-06-16
100601,Customer_100601,,Mumbai,,2024-03-12
100602,Customer_100602,Male,Mumbai,new,2025-11-08
100603,Customer_100603,,Mumbai,returning,2024-04-13
100604,Customer_100604,,Hyderabad,new,2021-08-20
100605,Customer_100605,Other,Mumbai,Returning,2023-07-30
100606,Customer_100606,Female,Mumbai,new,2025-04-19
100607,Customer_100607,,Kolkata,new,2023-06-10
100608,Customer_100608,Male,Kolkata,returning,2022-09-13
100609,Customer_100609,Female,Hyderabad,returning,2023-08-25
100610,Customer_100610,Female,Kolkata,Returning,2021-08-05
100611,Customer_100611,F,Kolkata,New,2024-01-21
100612,Customer_100612,,,,2021-03-21
100613,Customer_100613,Male,Kolkata,,2024-06-09
100614,Customer_100614,Other,Pune,Returning,2021-02-28
100615,Customer_100615,F,Pune,Returning,2023-02-03
100616,Customer_100616,Female,mumbai,new,2025-12-03
100617,Customer_100617,female,Chennai,Returning,2021-04-02
100618,Customer_100618,Other,Pune ,,2025-08-30
100619,Customer_100619,F,Pune,VIP,2025-11-13
100620,Customer_100620,female,mumbai,,2021-03-05
100621,Customer_100621,Other,Bangalore,VIP,2022-05-09
100622,Customer_100622,F,Pune ,returning,2021-09-24
100623,Customer_100623,M,Pune ,Returning,2022-05-13
100624,Customer_100624,F,Delhi,new,2022-03-03
100625,Customer_100625,Female,Pune ,new,2025-10-14
100626,Customer_100626,,Hyderabad,,2022-12-28
100627,Customer_100627,female,,New,2023-06-17
100628,Customer_100628,male,Kolkata,Returning,2022-05-19
100629,Customer_100629,female,Bangalore,new,2025-04-02
100630,Customer_100630,Male,Pune ,VIP,2021-06-05
100631,Customer_100631,M,,New,2025-12-01
100632,Customer_100632,Male,Pune ,,2022-07-29
100633,Customer_100633,Other,Delhi,,2025-03-16
100634,Customer_100634,Male,Bangalore,VIP,2025-10-20
100635,Customer_100635,male,Pune ,New,2021-06-03
100636,Customer_100636,M,Pune ,Returning,2021-04-04
100637,Customer_100637,Female,Bangalore,,2022-12-09
100638,Customer_100638,female,Ahmedabad,new,2022-04-06
100639,Customer_100639,Other,Delhi,VIP,2022-06-21
100640,Customer_100640,,Bangalore,VIP,2024-04-29
100641,Customer_100641,Other,Chennai,Returning,2021-06-02
100642,Customer_100642,female,,,2022-10-03
100643,Customer_100643,Other, Delhi,Returning,2024-06-14
100644,Customer_100644,,,Returning,2025-05-10
100645,Customer_100645,Male,Ahmedabad,New,2021-12-31
100646,Customer_100646,,mumbai,VIP,2023-06-14
100647,Customer_100647,Female,Hyderabad,Returning,2024-06-10
100648,Customer_100648,F,Delhi,new,2024-10-29
100649,Customer_100649,Male,Mumbai,New,2022-07-26
100650,Customer_100650,F,mumbai,VIP,2025-12-13
100651,Customer_100651,male,Kolkata,Returning,2021-11-28
100652,Customer_100652,female, Delhi,New,2023-04-07
100653,Customer_100653,Other,,new,2022-04-22
100654,Customer_100654,Other,Chennai,,2024-11-05
100655,Customer_100655,Male,Pune,,2024-07-16
100656,Customer_100656,female,Pune,,2023-11-20
100657,Customer_100657,Male,Bangalore,VIP,2025-03-14
100658,Customer_100658,male,Kolkata,Returning,2025-03-25
100659,Customer_100659,,mumbai,,2025-12-12
100660,Customer_100660,female,Delhi,VIP,2021-07-30
100661,Customer_100661,Other,Hyderabad,new,2023-06-07
100662,Customer_100662,M,Hyderabad,New,2021-07-09
100663,Customer_100663,,Ahmedabad,returning,2022-09-02
100664,Customer_100664,F,Hyderabad,,2025-07-17
100665,Customer_100665,female,Hyderabad,New,2022-11-28
100666,Customer_100666,male,mumbai,returning,2023-03-29
100667,Customer_100667,Male, Delhi,New,2024-04-28
100668,Customer_100668,Other,Bangalore,returning,2025-03-26
100669,Customer_100669,Female,Mumbai,VIP,2025-07-28
100670,Customer_100670,M,Hyderabad,,2024-02-05
100671,Customer_100671,,Hyderabad,,2022-10-03
100672,Customer_100672,F,Ahmedabad,VIP,2025-12-18
100673,Customer_100673,,Pune ,,2024-11-26
100674,Customer_100674,Other,Delhi,Returning,2023-12-25
100675,Customer_100675,Female,Pune ,Returning,2023-08-13
100676,Customer_100676,,Chennai,returning,2025-07-30
100677,Customer_100677,,,new,2023-01-12
100678,Customer_100678,male,Delhi,,2024-01-19
100679,Customer_100679,,Mumbai,new,2022-01-07
100680,Customer_100680,Female,Hyderabad,,2021-07-25
100681,Customer_100681,Female,Hyderabad,,2024-08-01
100682,Customer_100682,M,Bangalore,VIP,2023-08-03
100683,Customer_100683,Male,Pune ,VIP,2021-05-09
100684,Customer_100684,Male,Pune ,Returning,2021-05-31
100685,Customer_100685,Other,Ahmedabad,New,2022-04-27
100686,Customer_100686,Female,Pune,,2025-07-17
100687,Customer_100687,F,Pune ,,2022-08-17
100688,Customer_100688,M,Hyderabad,VIP,2025-07-15
100689,Customer_100689,Male,mumbai,,2021-09-13
100690,Customer_100690,M,,,2023-07-09
100691,Customer_100691,M,Bangalore,,2023-05-23
100692,Customer_100692,male,Pune ,New,2024-10-15
100693,Customer_100693,Other,Chennai,,2021-06-25
100694,Customer_100694,Other,Chennai,Returning,2025-10-17
100695,Customer_100695,M,Kolkata,,2023-08-09
100696,Customer_100696,Female, Delhi,VIP,2024-10-02
100697,Customer_100697,Female,Delhi,Returning,2023-06-06
100698,Customer_100698,M,Delhi,,2024-03-17
100699,Customer_100699,Male,Ahmedabad,new,2024-08-21
100700,Customer_100700,Female,Mumbai,,2022-07-26
100701,Customer_100701,Other,mumbai,,2023-01-29
100702,Customer_100702,F,Mumbai,new,2025-01-06
100703,Customer_100703,Female,Mumbai,returning,2023-08-26
100704,Customer_100704,Female,Pune ,VIP,2025-10-03
100705,Customer_100705,female,mumbai,,2021-09-03
100706,Customer_100706,female,Pune ,,2025-11-09
100707,Customer_100707,F,Pune ,Returning,2021-02-01
100708,Customer_100708,M,Pune ,,2024-03-13
100709,Customer_100709,Other,Chennai,New,2023-12-30
100710,Customer_100710,Female,Pune ,,2025-10-29
100711,Customer_100711,Other,Bangalore,VIP,2023-09-19
100712,Customer_100712,Male,Bangalore,returning,2021-11-08
100713,Customer_100713,M,Pune ,New,2021-09-12
100714,Customer_100714,Male,Pune,returning,2023-06-25
100715,Customer_100715,,Chennai,,2021-05-19
100716,Customer_100716,M,Ahmedabad,new,2021-07-01
100717,Customer_100717,F,Chennai,,2024-06-30
100718,Customer_100718,F,,new,2022-06-16
100719,Customer_100719,Other,Chennai,new,2024-08-29
100720,Customer_100720,, Delhi,Returning,2023-10-15
100721,Customer_100721,Male,Mumbai,,2024-02-19
100722,Customer_100722,,Delhi,,2023-09-16
100723,Customer_100723,F,Mumbai,,2024-11-28
100724,Customer_100724,F,Ahmedabad,new,2022-06-06
100725,Customer_100725,female,Delhi,,2022-11-24
100726,Customer_100726,female,Chennai,Returning,2022-10-12
100727,Customer_100727,,Mumbai,returning,2021-12-03
100728,Customer_100728,Other,Ahmedabad,new,2025-02-21
100729,Customer_100729,M,Delhi,,2023-12-28
100730,Customer_100730,Other,,VIP,2022-06-04
100731,Customer_100731,female,Kolkata,VIP,2022-01-08
100732,Customer_100732,female,Ahmedabad,New,2022-03-02
100733,Customer_100733,F,,,2024-08-19
100734,Customer_100734,female,Chennai,,2023-11-02
100735,Customer_100735,Female,Chennai,New,2022-07-31
100736,Customer_100736,male,Hyderabad,,2024-08-10
100737,Customer_100737,M,Bangalore,Returning,2023-04-26
100738,Customer_100738,M,Bangalore,Returning,2021-12-13
100739,Customer_100739,M,Bangalore,Returning,2023-04-27
100740,Customer_100740,female,Bangalore,VIP,2024-11-17
100741,Customer_100741,F,Pune,Returning,2022-12-16
100742,Customer_100742,male,Bangalore,,2021-07-03
100743,Customer_100743,Other,,,2024-05-09
100744,Customer_100744,male,mumbai,new,2021-02-23
100745,Customer_100745,M,Chennai,returning,2023-07-19
100746,Customer_100746,F, Delhi,returning,2025-12-27
100747,Customer_100747,Female,Chennai,returning,2023-10-05
100748,Customer_100748,male,Delhi,new,2025-06-06
100749,Customer_100749,M,Pune ,new,2023-05-09
100750,Customer_100750,, Delhi,Returning,2023-05-20
100751,Customer_100751,female,Pune ,,2024-10-20
100752,Customer_100752,female,Pune,Returning,2021-12-22
100753,Customer_100753,Male,Bangalore,Returning,2024-04-27
100754,Customer_100754,Male,mumbai,,2024-02-21
100755,Customer_100755,Female,Ahmedabad,returning,2022-11-27
100756,Customer_100756,Female,Hyderabad,new,2024-01-01
100757,Customer_100757,Male,Mumbai,VIP,2024-05-01
100758,Customer_100758,Other,mumbai,Returning,2023-06-04
100759,Customer_100759,female,Delhi,,2024-09-27
100760,Customer_100760,male,Pune,returning,2025-02-27
100761,Customer_100761,Other,Mumbai,Returning,2021-11-21
100762,Customer_100762,Male,Mumbai,new,2025-06-12
100763,Customer_100763,Male,Delhi,returning,2024-02-08
100764,Customer_100764,female,Delhi,VIP,2023-10-30
100765,Customer_100765,F,Pune ,,2023-09-10
100766,Customer_100766,,Delhi,new,2025-10-21
100767,Customer_100767,male,Pune,New,2024-10-16
100768,Customer_100768,Female,Chennai,new,2025-04-27
100769,Customer_100769,Female,Pune ,Returning,2021-08-01
100770,Customer_100770,F,Hyderabad,New,2021-11-18
100771,Customer_100771,female,mumbai,,2021-06-26
100772,Customer_100772,male,Chennai,returning,2022-12-07
100773,Customer_100773,male,Hyderabad,new,2024-05-22
100774,Customer_100774,M,Pune ,,2021-10-10
100775,Customer_100775,Other, Delhi,new,2023-02-27
100776,Customer_100776,Male,mumbai,,2024-12-14
100777,Customer_100777,,Mumbai,VIP,2025-11-29
100778,Customer_100778,,Bangalore,New,2025-08-18
100779,Customer_100779,Other,Ahmedabad,VIP,2021-07-27
100780,Customer_100780,female,,new,2022-02-01
100781,Customer_100781,male,mumbai,New,2025-06-22
100782,Customer_100782,F,Pune ,,2021-10-03
100783,Customer_100783,F,Kolkata,VIP,2023-07-16
100784,Customer_100784,M,mumbai,,2023-04-12
100785,Customer_100785,male,Pune ,,2022-12-02
100786,Customer_100786,Male,Chennai,,2025-09-26
100787,Customer_100787,male, Delhi,returning,2024-02-17
100788,Customer_100788,,Chennai,returning,2025-07-25
100789,Customer_100789,Female,Pune ,VIP,2023-11-15
100790,Customer_100790,M,mumbai,New,2024-11-13
100791,Customer_100791,Female,Bangalore,Returning,2022-11-07
100792,Customer_100792,male,Ahmedabad,Returning,2024-02-21
100793,Customer_100793,male,Bangalore,returning,2024-06-09
100794,Customer_100794,F,Chennai,Returning,2021-02-20
100795,Customer_100795,female,Kolkata,New,2025-05-07
100796,Customer_100796,M, Delhi,Returning,2023-04-05
100797,Customer_100797,Female,,Returning,2023-09-13
100798,Customer_100798,female,Kolkata,VIP,2025-06-27
100799,Customer_100799,M,Delhi,VIP,2023-05-16
100800,Customer_100800,Other,Bangalore,,2025-01-20
100801,Customer_100801,female,Pune,VIP,2025-01-25
100802,Customer_100802,Other, Delhi,,2021-10-28
100803,Customer_100803,female,Mumbai,,2022-11-03
100804,Customer_100804,Male,Kolkata,,2021-01-04
100805,Customer_100805,Female,Bangalore,Returning,2022-02-06
100806,Customer_100806,M,,,2024-10-28
100807,Customer_100807,Other,Pune,,2022-06-22
100808,Customer_100808,Other,Chennai,,2024-08-06
100809,Customer_100809,M,Hyderabad,,2022-12-25
100810,Customer_100810,Male,Hyderabad,,2023-02-17
100811,Customer_100811,Female,Bangalore,,2022-04-19
100812,Customer_100812,female, Delhi,VIP,2023-07-18
100813,Customer_100813,Female,Pune,returning,2023-02-08
100814,Customer_100814,F,Delhi,New,2024-03-28
100815,Customer_100815,female,Pune,returning,2022-05-13
100816,Customer_100816,,Kolkata,VIP,2023-02-05
100817,Customer_100817,female,,New,2022-07-09
100818,Customer_100818,Male,Chennai,,2021-06-03
100819,Customer_100819,male,Pune,Returning,2025-01-07
100820,Customer_100820,F,Pune,returning,2024-10-18
100821,Customer_100821,female,Mumbai,VIP,2025-11-20
100822,Customer_100822,M,Ahmedabad,VIP,2023-02-14
100823,Customer_100823,Male,Chennai,New,2024-06-29
100824,Customer_100824,male,mumbai,,2024-09-29
100825,Customer_100825,Female,,Returning,2022-02-09
100826,Customer_100826,Female,Mumbai,,2024-08-18
100827,Customer_100827,male,mumbai,,2022-10-08
100828,Customer_100828,Female, Delhi,Returning,2024-03-31
100829,Customer_100829,Other,Delhi,VIP,2021-09-05
100830,Customer_100830,Female,Mumbai,new,2022-12-29
100831,Customer_100831,Female,Kolkata,returning,2021-09-15
100832,Customer_100832,male,Bangalore,,2021-11-30
100833,Customer_100833,Male,Chennai,new,2024-12-06
100834,Customer_100834,male,Pune ,New,2025-08-24
100835,Customer_100835,Male, Delhi,new,2021-10-29
100836,Customer_100836,Male,Delhi,New,2021-05-04
100837,Customer_100837,,Delhi,new,2022-07-09
100838,Customer_100838,Female,Ahmedabad,Returning,2021-06-20
100839,Customer_100839,F,Hyderabad,returning,2021-07-25
100840,Customer_100840,Male,Ahmedabad,new,2021-06-13
100841,Customer_100841,Male,mumbai,new,2021-02-18
100842,Customer_100842,,mumbai,New,2023-04-28
100843,Customer_100843,Female,Bangalore,returning,2021-10-03
100844,Customer_100844,Other,Hyderabad,,2024-01-14
100845,Customer_100845,male,Pune,new,2024-03-08
100846,Customer_100846,female,Ahmedabad,New,2024-08-26
100847,Customer_100847,,Bangalore,Returning,2024-02-06
100848,Customer_100848,female,Chennai,Returning,2025-02-27
100849,Customer_100849,M,mumbai,Returning,2022-12-23
100850,Customer_100850,female,Delhi,Returning,2023-09-11
100851,Customer_100851,female,Ahmedabad,Returning,2022-05-23
100852,Customer_100852,Male,Mumbai,Returning,2024-04-02
100853,Customer_100853,M,Hyderabad,,2025-01-29
100854,Customer_100854,,Mumbai,New,2025-09-11
100855,Customer_100855,,Delhi,new,2024-01-21
100856,Customer_100856,,Pune,,2022-08-21
100857,Customer_100857,,Pune ,,2025-08-19
100858,Customer_100858,Other,Delhi,Returning,2021-07-19
100859,Customer_100859,Other,Bangalore,returning,2023-04-17
100860,Customer_100860,M,Pune,new,2023-09-22
100861,Customer_100861,F,mumbai,VIP,2023-11-17
100862,Customer_100862,female,Hyderabad,,2023-05-08
100863,Customer_100863,M,mumbai,New,2025-08-23
100864,Customer_100864,Male,Ahmedabad,,2023-06-29
100865,Customer_100865,female,Kolkata,VIP,2021-04-15
100866,Customer_100866,female,Chennai,,2024-01-17
100867,Customer_100867,F,Bangalore,VIP,2023-07-27
100868,Customer_100868,M,Bangalore,,2021-06-09
100869,Customer_100869,female, Delhi,new,2023-08-30
100870,Customer_100870,,Delhi,,2023-09-10
100871,Customer_100871,Other, Delhi,New,2021-02-17
100872,Customer_100872,Male, Delhi,New,2025-04-28
100873,Customer_100873,M,Hyderabad,,2022-10-08
100874,Customer_100874,male,Pune,Returning,2024-01-15
100875,Customer_100875,,Hyderabad,returning,2023-03-27
100876,Customer_100876,Female,,new,2025-10-07
100877,Customer_100877,male,Ahmedabad,New,2025-05-15
100878,Customer_100878,M,Pune,new,2021-09-03
100879,Customer_100879,Other,Delhi,New,2022-12-15
100880,Customer_100880,F, Delhi,,2025-01-04
100881,Customer_100881,M,Hyderabad,returning,2024-07-20
100882,Customer_100882,Other,Pune ,,2021-08-10
100883,Customer_100883,male,Bangalore,returning,2021-07-04
100884,Customer_100884,Male,Mumbai,New,2022-10-23
100885,Customer_100885,Male,Chennai,,2023-04-07
100886,Customer_100886,F,Chennai,VIP,2023-06-19
100887,Customer_100887,Other,Delhi,new,2023-05-14
100888,Customer_100888,male, Delhi,,2024-10-08
100889,Customer_100889,female,Chennai,New,2023-02-23
100890,Customer_100890,female,Chennai,VIP,2023-07-29
